match_id,match_date,league_id,league_name,home_team_id,home_team,away_team_id,away_team,team_id,team,is_home,player_id,sub_in,sub_out,in_status,out_status,match_minutes_played,off_xg_coef,def_xg_coef,fatigue,rhythm,career_minutes_snapshot
13620,2022-12-30 21:30:00,6,La Liga,364,Equipo histórico 364,31,Real Madrid,31,Real Madrid,0,Andriy Lunin_13_RM,,,,,0,0.00135314,0.00113184,0.0,0.0,4637
13620,2022-12-30 21:30:00,6,La Liga,364,Equipo histórico 364,31,Real Madrid,31,Real Madrid,0,Antonio Rüdiger_22_RM,,,,,97,0.00101494,0.000618977,0.0,0.0,10666
13620,2022-12-30 21:30:00,6,La Liga,364,Equipo histórico 364,31,Real Madrid,31,Real Madrid,0,Aurélien Tchouaméni_14_RM,87.0,,leading,,10,-0.000603586,0.00091019,0.264,0.565,8572
13620,2022-12-30 21:30:00,6,La Liga,364,Equipo histórico 364,31,Real Madrid,31,Real Madrid,0,Dani Carvajal_2_RM,,60.0,,level,60,0.000618357,0.000728238,0.196,0.42,6003
13620,2022-12-30 21:30:00,6,La Liga,364,Equipo histórico 364,31,Real Madrid,31,Real Madrid,0,Dani Ceballos_19_RM,,69.0,,level,69,0.0010414,0.00086943,0.0,0.0,4606
13620,2022-12-30 21:30:00,6,La Liga,364,Equipo histórico 364,31,Real Madrid,31,Real Madrid,0,David Alaba_4_RM,,,,,97,0.000547684,0.000271426,0.0,0.0,3366
13620,2022-12-30 21:30:00,6,La Liga,364,Equipo histórico 364,31,Real Madrid,31,Real Madrid,0,Eden Hazard_7_RM,,,,,0,0.000435517,5.95349e-05,0.0,0.0,168
13620,2022-12-30 21:30:00,6,La Liga,364,Equipo histórico 364,31,Real Madrid,31,Real Madrid,0,Eduardo Camavinga_6_RM,69.0,,level,,28,0.000527662,0.000882211,0.0,0.0,7525
13620,2022-12-30 21:30:00,6,La Liga,364,Equipo histórico 364,31,Real Madrid,31,Real Madrid,0,Federico Valverde_8_RM,,87.0,,leading,87,0.00109636,0.00134977,0.264,0.565,11707
13620,2022-12-30 21:30:00,6,La Liga,364,Equipo histórico 364,31,Real Madrid,31,Real Madrid,0,Ferland Mendy_23_RM,,,,,97,-0.00165897,0.000241543,0.0,0.0,5435
13620,2022-12-30 21:30:00,6,La Liga,364,Equipo histórico 364,31,Real Madrid,31,Real Madrid,0,Jesús Vallejo_18_RM,,,,,0,-0.000301268,0.000142833,0.0,0.0,215
13620,2022-12-30 21:30:00,6,La Liga,364,Equipo histórico 364,31,Real Madrid,31,Real Madrid,0,Karim Benzema_9_RM,,,,,97,0.000363719,6.02898e-05,0.0,0.0,2479
13620,2022-12-30 21:30:00,6,La Liga,364,Equipo histórico 364,31,Real Madrid,31,Real Madrid,0,Lucas Vázquez_17_RM,60.0,,level,,37,0.00132007,-0.000853061,0.0,0.0,6072
13620,2022-12-30 21:30:00,6,La Liga,364,Equipo histórico 364,31,Real Madrid,31,Real Madrid,0,Luka Modrić_10_RM,88.0,,leading,,9,0.00146142,0.000547068,0.0,0.0,6907
13620,2022-12-30 21:30:00,6,La Liga,364,Equipo histórico 364,31,Real Madrid,31,Real Madrid,0,Marco Asensio_11_RM,,60.0,,level,60,0.000649671,-0.000350713,0.0,0.0,1583
13620,2022-12-30 21:30:00,6,La Liga,364,Equipo histórico 364,31,Real Madrid,31,Real Madrid,0,Nacho_6_RM,,,,,0,0.00147031,0.000367155,0.0,0.0,5214
13620,2022-12-30 21:30:00,6,La Liga,364,Equipo histórico 364,31,Real Madrid,31,Real Madrid,0,Rodrygo_11_RM,60.0,,level,,37,0.000204649,0.000315861,0.182,0.389,9181
13620,2022-12-30 21:30:00,6,La Liga,364,Equipo histórico 364,31,Real Madrid,31,Real Madrid,0,Thibaut Courtois_1_RM,,,,,97,0.000111719,-0.000758962,0.264,0.565,7657
13620,2022-12-30 21:30:00,6,La Liga,364,Equipo histórico 364,31,Real Madrid,31,Real Madrid,0,Toni Kroos_8_RM,,,,,97,0.000529318,0.000493378,0.0,0.0,5337
13620,2022-12-30 21:30:00,6,La Liga,364,Equipo histórico 364,31,Real Madrid,31,Real Madrid,0,Vinicius Júnior_7_RM,,88.0,,leading,88,-0.00186706,0.000820191,0.082,0.176,9694
13620,2022-12-30 21:30:00,6,La Liga,364,Equipo histórico 364,31,Real Madrid,31,Real Madrid,0,Álvaro Odriozola_16_RM,,,,,0,0.000433314,0.000172552,0.0,0.0,100
13621,2022-12-31 14:00:00,6,La Liga,30,Barcelona,200,Equipo histórico 200,30,Barcelona,1,Alejandro Balde_3_B,82.0,,level,,18,0.00209699,0.000618303,0.0,0.0,7371
13621,2022-12-31 14:00:00,6,La Liga,30,Barcelona,200,Equipo histórico 200,30,Barcelona,1,Andreas Christensen_15_B,,,,,100,-0.000657376,0.000304607,0.172,0.304,4789
13621,2022-12-31 14:00:00,6,La Liga,30,Barcelona,200,Equipo histórico 200,30,Barcelona,1,Ansu Fati_10_B,,62.0,,leading,62,-0.000152001,0.000578713,0.0,0.0,1536
13621,2022-12-31 14:00:00,6,La Liga,30,Barcelona,200,Equipo histórico 200,30,Barcelona,1,Eric García_24_B,,,,,0,0.00269696,0.00108346,0.082,0.145,3325
13621,2022-12-31 14:00:00,6,La Liga,30,Barcelona,200,Equipo histórico 200,30,Barcelona,1,Ferrán Torres_7_B,62.0,,leading,,38,0.000824349,-0.000703702,0.18,0.318,5186
13621,2022-12-31 14:00:00,6,La Liga,30,Barcelona,200,Equipo histórico 200,30,Barcelona,1,Franck Kessié_19_B,,,,,0,-0.00061221,0.000181105,0.0,0.0,1357
13621,2022-12-31 14:00:00,6,La Liga,30,Barcelona,200,Equipo histórico 200,30,Barcelona,1,Frenkie de Jong_21_B,,82.0,,level,82,0.00304554,-0.000291865,0.736,1.0,7300
13621,2022-12-31 14:00:00,6,La Liga,30,Barcelona,200,Equipo histórico 200,30,Barcelona,1,Gavi_6_B,,52.0,,leading,52,0.00196965,0.00152903,0.0,0.0,5150
13621,2022-12-31 14:00:00,6,La Liga,30,Barcelona,200,Equipo histórico 200,30,Barcelona,1,Jordi Alba_18_B,,,,,100,-0.00033338,4.05815e-05,0.0,0.0,1068
13621,2022-12-31 14:00:00,6,La Liga,30,Barcelona,200,Equipo histórico 200,30,Barcelona,1,Jules Koundé_23_B,82.0,,level,,18,0.00223783,0.00075356,0.736,1.0,11254
13621,2022-12-31 14:00:00,6,La Liga,30,Barcelona,200,Equipo histórico 200,30,Barcelona,1,Marc-André ter Stegen_1_B,,,,,100,-0.000183835,0.000794651,0.0,0.0,6921
13621,2022-12-31 14:00:00,6,La Liga,30,Barcelona,200,Equipo histórico 200,30,Barcelona,1,Marcos Alonso_17_B,,,,,100,-9.54486e-05,8.02717e-05,0.0,0.0,1526
13621,2022-12-31 14:00:00,6,La Liga,30,Barcelona,200,Equipo histórico 200,30,Barcelona,1,Ousmane Dembélé_7_B,62.0,,leading,,38,-0.000419814,-0.000576532,0.0,0.0,767
13621,2022-12-31 14:00:00,6,La Liga,30,Barcelona,200,Equipo histórico 200,30,Barcelona,1,Pedri_8_B,,,,,100,-0.000452767,-0.000759786,0.736,1.0,7907
13621,2022-12-31 14:00:00,6,La Liga,30,Barcelona,200,Equipo histórico 200,30,Barcelona,1,Raphinha_11_B,,62.0,,leading,62,0.00131215,0.000402672,0.736,1.0,8931
13621,2022-12-31 14:00:00,6,La Liga,30,Barcelona,200,Equipo histórico 200,30,Barcelona,1,Robert Lewandowski_9_B,,,,,100,-0.00130583,0.000914094,0.564,0.999,10145
13621,2022-12-31 14:00:00,6,La Liga,30,Barcelona,200,Equipo histórico 200,30,Barcelona,1,Ronald Araújo_4_B,,,,,0,0.00016609,0.000959492,0.736,1.0,6661
13621,2022-12-31 14:00:00,6,La Liga,30,Barcelona,200,Equipo histórico 200,30,Barcelona,1,Sergi Roberto_20_B,,82.0,,level,82,0.000651913,-0.000120976,0.0,0.0,2493
13621,2022-12-31 14:00:00,6,La Liga,30,Barcelona,200,Equipo histórico 200,30,Barcelona,1,Sergio Busquets_5_B,52.0,,leading,,48,-5.03842e-06,0.00010408,0.0,0.0,2008
19371,2023-01-03 21:00:00,17,Copa del Rey,1,Unknown Team X,31,Real Madrid,31,Real Madrid,0,Andriy Lunin_13_RM,,,,,90,0.00135314,0.00113184,0.0,0.0,4637
19371,2023-01-03 21:00:00,17,Copa del Rey,1,Unknown Team X,31,Real Madrid,31,Real Madrid,0,Antonio Rüdiger_22_RM,,,,,45,0.00101494,0.000618977,0.0,0.0,10666
19371,2023-01-03 21:00:00,17,Copa del Rey,1,Unknown Team X,31,Real Madrid,31,Real Madrid,0,Aurélien Tchouaméni_14_RM,,,,,45,-0.000603586,0.00091019,0.264,0.565,8572
19371,2023-01-03 21:00:00,17,Copa del Rey,1,Unknown Team X,31,Real Madrid,31,Real Madrid,0,Dani Ceballos_19_RM,,,,,90,0.0010414,0.00086943,0.0,0.0,4606
19371,2023-01-03 21:00:00,17,Copa del Rey,1,Unknown Team X,31,Real Madrid,31,Real Madrid,0,Eden Hazard_7_RM,,,,,67,0.000435517,5.95349e-05,0.0,0.0,168
19371,2023-01-03 21:00:00,17,Copa del Rey,1,Unknown Team X,31,Real Madrid,31,Real Madrid,0,Eduardo Camavinga_6_RM,,,,,90,0.000527662,0.000882211,0.0,0.0,7525
19371,2023-01-03 21:00:00,17,Copa del Rey,1,Unknown Team X,31,Real Madrid,31,Real Madrid,0,Federico Valverde_8_RM,,,,,45,0.00109636,0.00134977,0.264,0.565,11707
19371,2023-01-03 21:00:00,17,Copa del Rey,1,Unknown Team X,31,Real Madrid,31,Real Madrid,0,Jesús Vallejo_18_RM,,,,,40,-0.000301268,0.000142833,0.0,0.0,215
19371,2023-01-03 21:00:00,17,Copa del Rey,1,Unknown Team X,31,Real Madrid,31,Real Madrid,0,Lucas Vázquez_17_RM,,,,,90,0.00132007,-0.000853061,0.0,0.0,6072
19371,2023-01-03 21:00:00,17,Copa del Rey,1,Unknown Team X,31,Real Madrid,31,Real Madrid,0,Marco Asensio_11_RM,,,,,80,0.000649671,-0.000350713,0.0,0.0,1583
19371,2023-01-03 21:00:00,17,Copa del Rey,1,Unknown Team X,31,Real Madrid,31,Real Madrid,0,Nacho_6_RM,,,,,90,0.00147031,0.000367155,0.0,0.0,5214
19371,2023-01-03 21:00:00,17,Copa del Rey,1,Unknown Team X,31,Real Madrid,31,Real Madrid,0,Rodrygo_11_RM,,,,,90,0.000204649,0.000315861,0.182,0.389,9181
19371,2023-01-03 21:00:00,17,Copa del Rey,1,Unknown Team X,31,Real Madrid,31,Real Madrid,0,Sergio Arribas_33_RM,,,,,10,0.000472005,-3.60824e-05,0.0,0.0,31
19371,2023-01-03 21:00:00,17,Copa del Rey,1,Unknown Team X,31,Real Madrid,31,Real Madrid,0,Álvaro Odriozola_16_RM,,,,,50,0.000433314,0.000172552,0.0,0.0,100
19371,2023-01-03 21:00:00,17,Copa del Rey,1,Unknown Team X,31,Real Madrid,31,Real Madrid,0,Álvaro Rodríguez_29_RM,,,,,23,-0.000543337,0.00019577,0.0,0.0,139
19371,2023-01-03 21:00:00,17,Copa del Rey,1,Unknown Team X,31,Real Madrid,31,Real Madrid,0,Éder Militão_3_RM,,,,,45,0.000207186,0.000444794,0.264,0.565,4777
19377,2023-01-04 21:00:00,17,Copa del Rey,1,Unknown Team X,30,Barcelona,30,Barcelona,0,Alejandro Balde_3_B,,,,,16,0.00209699,0.000618303,0.0,0.0,7371
19377,2023-01-04 21:00:00,17,Copa del Rey,1,Unknown Team X,30,Barcelona,30,Barcelona,0,Andreas Christensen_15_B,,,,,0,-0.000657376,0.000304607,0.172,0.304,4789
19377,2023-01-04 21:00:00,17,Copa del Rey,1,Unknown Team X,30,Barcelona,30,Barcelona,0,Ansu Fati_10_B,,,,,47,-0.000152001,0.000578713,0.0,0.0,1536
19377,2023-01-04 21:00:00,17,Copa del Rey,1,Unknown Team X,30,Barcelona,30,Barcelona,0,Eric García_24_B,,,,,61,0.00269696,0.00108346,0.082,0.145,3325
19377,2023-01-04 21:00:00,17,Copa del Rey,1,Unknown Team X,30,Barcelona,30,Barcelona,0,Ferrán Torres_7_B,,,,,60,0.000824349,-0.000703702,0.18,0.318,5186
19377,2023-01-04 21:00:00,17,Copa del Rey,1,Unknown Team X,30,Barcelona,30,Barcelona,0,Franck Kessié_19_B,,,,,120,-0.00061221,0.000181105,0.0,0.0,1357
19377,2023-01-04 21:00:00,17,Copa del Rey,1,Unknown Team X,30,Barcelona,30,Barcelona,0,Frenkie de Jong_21_B,,,,,0,0.00304554,-0.000291865,0.736,1.0,7300
19377,2023-01-04 21:00:00,17,Copa del Rey,1,Unknown Team X,30,Barcelona,30,Barcelona,0,Gavi_6_B,,,,,61,0.00196965,0.00152903,0.0,0.0,5150
19377,2023-01-04 21:00:00,17,Copa del Rey,1,Unknown Team X,30,Barcelona,30,Barcelona,0,Iñaki Peña_13_B,,,,,120,0.001789,-0.000771425,0.0,0.0,3754
19377,2023-01-04 21:00:00,17,Copa del Rey,1,Unknown Team X,30,Barcelona,30,Barcelona,0,Jordi Alba_18_B,,,,,120,-0.00033338,4.05815e-05,0.0,0.0,1068
19377,2023-01-04 21:00:00,17,Copa del Rey,1,Unknown Team X,30,Barcelona,30,Barcelona,0,Jules Koundé_23_B,,,,,120,0.00223783,0.00075356,0.736,1.0,11254
19377,2023-01-04 21:00:00,17,Copa del Rey,1,Unknown Team X,30,Barcelona,30,Barcelona,0,Marc-André ter Stegen_1_B,,,,,0,-0.000183835,0.000794651,0.0,0.0,6921
19377,2023-01-04 21:00:00,17,Copa del Rey,1,Unknown Team X,30,Barcelona,30,Barcelona,0,Marcos Alonso_17_B,,,,,38,-9.54486e-05,8.02717e-05,0.0,0.0,1526
19377,2023-01-04 21:00:00,17,Copa del Rey,1,Unknown Team X,30,Barcelona,30,Barcelona,0,Ousmane Dembélé_7_B,,,,,104,-0.000419814,-0.000576532,0.0,0.0,767
19377,2023-01-04 21:00:00,17,Copa del Rey,1,Unknown Team X,30,Barcelona,30,Barcelona,0,Pablo Torre_14_B,,,,,59,0.000269459,-0.000418288,0.0,0.0,690
19377,2023-01-04 21:00:00,17,Copa del Rey,1,Unknown Team X,30,Barcelona,30,Barcelona,0,Raphinha_11_B,,,,,60,0.00131215,0.000402672,0.736,1.0,8931
19377,2023-01-04 21:00:00,17,Copa del Rey,1,Unknown Team X,30,Barcelona,30,Barcelona,0,Ronald Araújo_4_B,,,,,59,0.00016609,0.000959492,0.736,1.0,6661
19377,2023-01-04 21:00:00,17,Copa del Rey,1,Unknown Team X,30,Barcelona,30,Barcelona,0,Sergi Roberto_20_B,,,,,0,0.000651913,-0.000120976,0.0,0.0,2493
19377,2023-01-04 21:00:00,17,Copa del Rey,1,Unknown Team X,30,Barcelona,30,Barcelona,0,Sergio Busquets_5_B,,,,,120,-5.03842e-06,0.00010408,0.0,0.0,2008
13626,2023-01-07 16:15:00,6,La Liga,23,Villarreal,31,Real Madrid,31,Real Madrid,0,Andriy Lunin_13_RM,,,,,0,0.00135314,0.00113184,0.0,0.0,4637
13626,2023-01-07 16:15:00,6,La Liga,23,Villarreal,31,Real Madrid,31,Real Madrid,0,Antonio Rüdiger_22_RM,,,,,98,0.00101494,0.000618977,0.0,0.0,10666
13626,2023-01-07 16:15:00,6,La Liga,23,Villarreal,31,Real Madrid,31,Real Madrid,0,Aurélien Tchouaméni_14_RM,,64.0,,trailing,64,-0.000603586,0.00091019,0.264,0.565,8572
13626,2023-01-07 16:15:00,6,La Liga,23,Villarreal,31,Real Madrid,31,Real Madrid,0,Dani Ceballos_19_RM,,,,,0,0.0010414,0.00086943,0.0,0.0,4606
13626,2023-01-07 16:15:00,6,La Liga,23,Villarreal,31,Real Madrid,31,Real Madrid,0,David Alaba_4_RM,,,,,98,0.000547684,0.000271426,0.0,0.0,3366
13626,2023-01-07 16:15:00,6,La Liga,23,Villarreal,31,Real Madrid,31,Real Madrid,0,Eden Hazard_7_RM,,,,,0,0.000435517,5.95349e-05,0.0,0.0,168
13626,2023-01-07 16:15:00,6,La Liga,23,Villarreal,31,Real Madrid,31,Real Madrid,0,Eduardo Camavinga_6_RM,70.0,,trailing,,28,0.000527662,0.000882211,0.0,0.0,7525
13626,2023-01-07 16:15:00,6,La Liga,23,Villarreal,31,Real Madrid,31,Real Madrid,0,Federico Valverde_8_RM,,82.0,,trailing,82,0.00109636,0.00134977,0.264,0.565,11707
13626,2023-01-07 16:15:00,6,La Liga,23,Villarreal,31,Real Madrid,31,Real Madrid,0,Ferland Mendy_23_RM,,64.0,,trailing,64,-0.00165897,0.000241543,0.0,0.0,5435
13626,2023-01-07 16:15:00,6,La Liga,23,Villarreal,31,Real Madrid,31,Real Madrid,0,Jesús Vallejo_18_RM,,,,,0,-0.000301268,0.000142833,0.0,0.0,215
13626,2023-01-07 16:15:00,6,La Liga,23,Villarreal,31,Real Madrid,31,Real Madrid,0,Karim Benzema_9_RM,,,,,98,0.000363719,6.02898e-05,0.0,0.0,2479
13626,2023-01-07 16:15:00,6,La Liga,23,Villarreal,31,Real Madrid,31,Real Madrid,0,Lucas Vázquez_17_RM,64.0,,trailing,,34,0.00132007,-0.000853061,0.0,0.0,6072
13626,2023-01-07 16:15:00,6,La Liga,23,Villarreal,31,Real Madrid,31,Real Madrid,0,Luka Modrić_10_RM,,70.0,,trailing,70,0.00146142,0.000547068,0.0,0.0,6907
13626,2023-01-07 16:15:00,6,La Liga,23,Villarreal,31,Real Madrid,31,Real Madrid,0,Marco Asensio_11_RM,82.0,,trailing,,16,0.000649671,-0.000350713,0.0,0.0,1583
13626,2023-01-07 16:15:00,6,La Liga,23,Villarreal,31,Real Madrid,31,Real Madrid,0,Nacho_6_RM,,,,,0,0.00147031,0.000367155,0.0,0.0,5214
13626,2023-01-07 16:15:00,6,La Liga,23,Villarreal,31,Real Madrid,31,Real Madrid,0,Rodrygo_11_RM,64.0,,trailing,,34,0.000204649,0.000315861,0.182,0.389,9181
13626,2023-01-07 16:15:00,6,La Liga,23,Villarreal,31,Real Madrid,31,Real Madrid,0,Thibaut Courtois_1_RM,,,,,98,0.000111719,-0.000758962,0.264,0.565,7657
13626,2023-01-07 16:15:00,6,La Liga,23,Villarreal,31,Real Madrid,31,Real Madrid,0,Toni Kroos_8_RM,,,,,98,0.000529318,0.000493378,0.0,0.0,5337
13626,2023-01-07 16:15:00,6,La Liga,23,Villarreal,31,Real Madrid,31,Real Madrid,0,Vinicius Júnior_7_RM,,,,,98,-0.00186706,0.000820191,0.082,0.176,9694
13626,2023-01-07 16:15:00,6,La Liga,23,Villarreal,31,Real Madrid,31,Real Madrid,0,Éder Militão_3_RM,,,,,98,0.000207186,0.000444794,0.264,0.565,4777
13632,2023-01-08 21:00:00,6,La Liga,39,Atlético Madrid,30,Barcelona,30,Barcelona,0,Alejandro Balde_3_B,,82.0,,leading,82,0.00209699,0.000618303,0.0,0.0,7371
13632,2023-01-08 21:00:00,6,La Liga,39,Atlético Madrid,30,Barcelona,30,Barcelona,0,Andreas Christensen_15_B,,,,,98,-0.000657376,0.000304607,0.172,0.304,4789
13632,2023-01-08 21:00:00,6,La Liga,39,Atlético Madrid,30,Barcelona,30,Barcelona,0,Ansu Fati_10_B,,58.0,,leading,58,-0.000152001,0.000578713,0.0,0.0,1536
13632,2023-01-08 21:00:00,6,La Liga,39,Atlético Madrid,30,Barcelona,30,Barcelona,0,Eric García_24_B,,,,,0,0.00269696,0.00108346,0.082,0.145,3325
13632,2023-01-08 21:00:00,6,La Liga,39,Atlético Madrid,30,Barcelona,30,Barcelona,0,Ferrán Torres_7_B,58.0,,leading,,40,0.000824349,-0.000703702,0.18,0.318,5186
13632,2023-01-08 21:00:00,6,La Liga,39,Atlético Madrid,30,Barcelona,30,Barcelona,0,Franck Kessié_19_B,59.0,,leading,,39,-0.00061221,0.000181105,0.0,0.0,1357
13632,2023-01-08 21:00:00,6,La Liga,39,Atlético Madrid,30,Barcelona,30,Barcelona,0,Frenkie de Jong_21_B,,59.0,,leading,59,0.00304554,-0.000291865,0.736,1.0,7300
13632,2023-01-08 21:00:00,6,La Liga,39,Atlético Madrid,30,Barcelona,30,Barcelona,0,Gavi_6_B,,74.0,,leading,74,0.00196965,0.00152903,0.0,0.0,5150
13632,2023-01-08 21:00:00,6,La Liga,39,Atlético Madrid,30,Barcelona,30,Barcelona,0,Iñaki Peña_13_B,,,,,0,0.001789,-0.000771425,0.0,0.0,3754
13632,2023-01-08 21:00:00,6,La Liga,39,Atlético Madrid,30,Barcelona,30,Barcelona,0,Jules Koundé_23_B,,,,,98,0.00223783,0.00075356,0.736,1.0,11254
13632,2023-01-08 21:00:00,6,La Liga,39,Atlético Madrid,30,Barcelona,30,Barcelona,0,Marc-André ter Stegen_1_B,,,,,98,-0.000183835,0.000794651,0.0,0.0,6921
13632,2023-01-08 21:00:00,6,La Liga,39,Atlético Madrid,30,Barcelona,30,Barcelona,0,Marcos Alonso_17_B,82.0,,leading,,16,-9.54486e-05,8.02717e-05,0.0,0.0,1526
13632,2023-01-08 21:00:00,6,La Liga,39,Atlético Madrid,30,Barcelona,30,Barcelona,0,Ousmane Dembélé_7_B,,,,,98,-0.000419814,-0.000576532,0.0,0.0,767
13632,2023-01-08 21:00:00,6,La Liga,39,Atlético Madrid,30,Barcelona,30,Barcelona,0,Pablo Torre_14_B,,,,,0,0.000269459,-0.000418288,0.0,0.0,690
13632,2023-01-08 21:00:00,6,La Liga,39,Atlético Madrid,30,Barcelona,30,Barcelona,0,Pedri_8_B,,,,,98,-0.000452767,-0.000759786,0.736,1.0,7907
13632,2023-01-08 21:00:00,6,La Liga,39,Atlético Madrid,30,Barcelona,30,Barcelona,0,Raphinha_11_B,74.0,,leading,,24,0.00131215,0.000402672,0.736,1.0,8931
13632,2023-01-08 21:00:00,6,La Liga,39,Atlético Madrid,30,Barcelona,30,Barcelona,0,Ronald Araújo_4_B,,,,,98,0.00016609,0.000959492,0.736,1.0,6661
13632,2023-01-08 21:00:00,6,La Liga,39,Atlético Madrid,30,Barcelona,30,Barcelona,0,Sergi Roberto_20_B,82.0,,leading,,16,0.000651913,-0.000120976,0.0,0.0,2493
13632,2023-01-08 21:00:00,6,La Liga,39,Atlético Madrid,30,Barcelona,30,Barcelona,0,Sergio Busquets_5_B,,82.0,,leading,82,-5.03842e-06,0.00010408,0.0,0.0,2008
19387,2023-01-19 20:00:00,17,Copa del Rey,1,Unknown Team X,30,Barcelona,30,Barcelona,0,Alejandro Balde_3_B,,,,,0,0.00209699,0.000618303,0.0,0.0,7371
19387,2023-01-19 20:00:00,17,Copa del Rey,1,Unknown Team X,30,Barcelona,30,Barcelona,0,Andreas Christensen_15_B,,,,,18,-0.000657376,0.000304607,0.172,0.304,4789
19387,2023-01-19 20:00:00,17,Copa del Rey,1,Unknown Team X,30,Barcelona,30,Barcelona,0,Ansu Fati_10_B,,,,,31,-0.000152001,0.000578713,0.0,0.0,1536
19387,2023-01-19 20:00:00,17,Copa del Rey,1,Unknown Team X,30,Barcelona,30,Barcelona,0,Eric García_24_B,,,,,90,0.00269696,0.00108346,0.082,0.145,3325
19387,2023-01-19 20:00:00,17,Copa del Rey,1,Unknown Team X,30,Barcelona,30,Barcelona,0,Ferrán Torres_7_B,,,,,59,0.000824349,-0.000703702,0.18,0.318,5186
19387,2023-01-19 20:00:00,17,Copa del Rey,1,Unknown Team X,30,Barcelona,30,Barcelona,0,Franck Kessié_19_B,,,,,90,-0.00061221,0.000181105,0.0,0.0,1357
19387,2023-01-19 20:00:00,17,Copa del Rey,1,Unknown Team X,30,Barcelona,30,Barcelona,0,Gavi_6_B,,,,,45,0.00196965,0.00152903,0.0,0.0,5150
19387,2023-01-19 20:00:00,17,Copa del Rey,1,Unknown Team X,30,Barcelona,30,Barcelona,0,Iñaki Peña_13_B,,,,,90,0.001789,-0.000771425,0.0,0.0,3754
19387,2023-01-19 20:00:00,17,Copa del Rey,1,Unknown Team X,30,Barcelona,30,Barcelona,0,Jordi Alba_18_B,,,,,90,-0.00033338,4.05815e-05,0.0,0.0,1068
19387,2023-01-19 20:00:00,17,Copa del Rey,1,Unknown Team X,30,Barcelona,30,Barcelona,0,Jules Koundé_23_B,,,,,0,0.00223783,0.00075356,0.736,1.0,11254
19387,2023-01-19 20:00:00,17,Copa del Rey,1,Unknown Team X,30,Barcelona,30,Barcelona,0,Marc-André ter Stegen_1_B,,,,,0,-0.000183835,0.000794651,0.0,0.0,6921
19387,2023-01-19 20:00:00,17,Copa del Rey,1,Unknown Team X,30,Barcelona,30,Barcelona,0,Marcos Alonso_17_B,,,,,72,-9.54486e-05,8.02717e-05,0.0,0.0,1526
19387,2023-01-19 20:00:00,17,Copa del Rey,1,Unknown Team X,30,Barcelona,30,Barcelona,0,Ousmane Dembélé_7_B,,,,,0,-0.000419814,-0.000576532,0.0,0.0,767
19387,2023-01-19 20:00:00,17,Copa del Rey,1,Unknown Team X,30,Barcelona,30,Barcelona,0,Pablo Torre_14_B,,,,,45,0.000269459,-0.000418288,0.0,0.0,690
19387,2023-01-19 20:00:00,17,Copa del Rey,1,Unknown Team X,30,Barcelona,30,Barcelona,0,Pedri_8_B,,,,,0,-0.000452767,-0.000759786,0.736,1.0,7907
19387,2023-01-19 20:00:00,17,Copa del Rey,1,Unknown Team X,30,Barcelona,30,Barcelona,0,Raphinha_11_B,,,,,79,0.00131215,0.000402672,0.736,1.0,8931
19387,2023-01-19 20:00:00,17,Copa del Rey,1,Unknown Team X,30,Barcelona,30,Barcelona,0,Robert Lewandowski_9_B,,,,,90,-0.00130583,0.000914094,0.564,0.999,10145
19387,2023-01-19 20:00:00,17,Copa del Rey,1,Unknown Team X,30,Barcelona,30,Barcelona,0,Sergi Roberto_20_B,,,,,72,0.000651913,-0.000120976,0.0,0.0,2493
19387,2023-01-19 20:00:00,17,Copa del Rey,1,Unknown Team X,30,Barcelona,30,Barcelona,0,Sergio Busquets_5_B,,,,,18,-5.03842e-06,0.00010408,0.0,0.0,2008
19387,2023-01-19 20:00:00,17,Copa del Rey,1,Unknown Team X,30,Barcelona,30,Barcelona,0,Ángel Alarcón_38_B,,,,,11,-0.000108164,-3.65868e-06,0.0,0.0,44
19388,2023-01-19 21:00:00,17,Copa del Rey,23,Villarreal,31,Real Madrid,31,Real Madrid,0,Andriy Lunin_13_RM,,,,,0,0.00135314,0.00113184,0.0,0.0,4637
19388,2023-01-19 21:00:00,17,Copa del Rey,23,Villarreal,31,Real Madrid,31,Real Madrid,0,Antonio Rüdiger_22_RM,,,,,90,0.00101494,0.000618977,0.0,0.0,10666
19388,2023-01-19 21:00:00,17,Copa del Rey,23,Villarreal,31,Real Madrid,31,Real Madrid,0,Dani Ceballos_19_RM,,,,,35,0.0010414,0.00086943,0.0,0.0,4606
19388,2023-01-19 21:00:00,17,Copa del Rey,23,Villarreal,31,Real Madrid,31,Real Madrid,0,Eden Hazard_7_RM,,,,,0,0.000435517,5.95349e-05,0.0,0.0,168
19388,2023-01-19 21:00:00,17,Copa del Rey,23,Villarreal,31,Real Madrid,31,Real Madrid,0,Eduardo Camavinga_6_RM,,,,,90,0.000527662,0.000882211,0.0,0.0,7525
19388,2023-01-19 21:00:00,17,Copa del Rey,23,Villarreal,31,Real Madrid,31,Real Madrid,0,Federico Valverde_8_RM,,,,,90,0.00109636,0.00134977,0.264,0.565,11707
19388,2023-01-19 21:00:00,17,Copa del Rey,23,Villarreal,31,Real Madrid,31,Real Madrid,0,Ferland Mendy_23_RM,,,,,90,-0.00165897,0.000241543,0.0,0.0,5435
19388,2023-01-19 21:00:00,17,Copa del Rey,23,Villarreal,31,Real Madrid,31,Real Madrid,0,Jesús Vallejo_18_RM,,,,,0,-0.000301268,0.000142833,0.0,0.0,215
